article,label
"['제', '총선', '경기', '부천', '병', '출마', '미래', '통합', '차명진', '후보', '지난', '오후', '경기도', '부천시', '소사구', '일대', '차량', '타고', '시민', '지지', '호소', '이미지', '출처', '연합뉴스', '아시아', '경제', '윤', '신원', '기자', '차명진', '미래', '통합', '후보', '미래', '통합', '총선', '것', '자신', '막말', '탓', '책임', '주장', '다차', '후보', '날', '자신', '페이스북', '부관참시', '글', '자기', '책임', '면', '위해', '패배', '원인', '차명진', '세월호', '막말', '탓', '말', '다그', '여론조사', '공천', '때', '민주당', '통합', '달', '동안', '번의', '반전', '김종인', '박형준', '입당', '후', '더', '각', '지역', '개별', '여론', '조사', '결과', '마찬가지', '라며', '모두', '차명진', '발언', '이전', '일이', '지적', '수', '천', '건의', '여론조사', '거짓', '이', '팩트', '눈', '감', '수', '차명진', '때문', '강변', '수', '또', '자기', '선거', '전', '미래', '통합', '지지율', '안', '것', '신종', '코로나바이러스', '감염증', '코로나', '공천', '파동', '탓', '무', '감동', '도부', '때문', '주장', '다차', '후보', '이제', '차명진', '막말', '탓', '혹시', '그', '즈음', '지지율', '오르다', '차명진', '세월호', '텐츠', '폭로', '때문', '급락', '자료', '그거', '차명진', '욕', '강조', '통합', '게시판', '차명진', '제명', '반대', '항의', '줄', '중앙', '수도권', '당', '전화', '마비', '소리', '실무', '윤리', '위', '제명', '탈당', '권유', '게', '주장', '또', '차', '후보', '자기', '언론', '장악', '거짓', '사실', '인과관계', '수', '차명진', '마녀사냥', '수', '것', '또', '수', '반문', '전날', '개표', '방송', '박형준', '통합', '선거', '대책', '위원장', '패널', '출연', '유시민', '노무현재단', '이사장', '비난', '그', '어제', '방송', '총선', '패배', '차명진', '탓', '박형준', '발언', '옆', '유시민', '은근', '미소', '환호', '작약', '형준', '시민', '우리', '친구', '너희', '차', '후보', '박', '위원장', '유', '이사장', '동갑', '유', '이사장', '시기', '서울대', '바', '앞서', '지난', '차', '후보', '후보자', '초청', '토론회', '세월호', '자원봉사자', '세월호', '유가족', '텐트', '안', '말로', '표현', '수', '행위', '기사', '알', '발언', '논란', '당시', '차', '후보', '긴급', '최고', '위원회', '제명', '법원', '무효', '결정', '통합', '후보', '선거', '박형준', '위원장', '차', '후보', '세월호', '텐트', '관련', '막말', '통합', '수도권', '판도', '부정', '영향', '지적', '윤', '신원', '기자', '소름', '쫙', '내', '대운', '시기', '확인', '네이버', '아시아', '경제', '뉴스', '놀', '준비', '드루', '드링킷경제', '눈', '세계', '창', '아시아', '경제', '무단', '재', '배포', '금지']",0
"['내', '발언', '때문', '지지율', '급락', '자료', '패배', '책임', '회피', '차명진', '탓해', '준', '시민', '너희', '나제', '총선', '경기', '부천', '병', '출마', '미래', '통합', '차명진', '후보', '오후', '경기도', '부천시', '소사구', '일대', '차량', '타고', '시민', '지지', '호소', '사진', '연합뉴스', '세월호', '막말', '논란', '차명진', '미래', '통합', '경기', '부천', '병', '후보', '총선', '참패', '자신', '탓', '주장', '차', '후보', '페이스북', '통해', '통합', '도부', '자기', '책임', '면', '위해', '패배', '원인', '차명진', '세월호', '막말', '탓', '여론조사', '공천', '때', '민주당', '통합', '김종인', '박형준', '입당', '후', '더', '이', '모두', '차명진', '발언', '이전', '일이', '지적', '차', '후보', '이제', '총선', '참패', '차명진', '막말', '탓', '혹시', '그', '즈음', '지지율', '오르다', '차명진', '세월호', '텐트', '폭로', '때문', '급락', '자료', '그거', '차명진', '욕', '저', '하나', '거', '분통', '사람', '자기', '모든', '것', '무너', '린', '세월호', '우상화', '탑', '다시', '듯이', '복원', '이', '포스팅', '우파', '포함', '모든', '언론', '외면', '거', '차명진', '정신', '못', '줄', '안', '패', '대기', '어차피', '뭐', '또', '차', '후보', '어제', '방송', '총선', '패배', '차명진', '탓', '박형준', '발언', '옆', '유시민', '은근', '미소', '환호', '작약', '라며', '형준', '시민', '우리', '친구', '너희', '글', '차', '후보', '유시민', '노무현재단', '이사장', '박형준', '미래', '통합', '동선', '위원장', '총선', '결과', '민주당', '시민', '단독', '석', '차지', '제', '국회의원선거', '당선자', '및', '결과', '보기', '김명일', '한경닷컴', '기자', '네이버', '한국', '경제', '뉴스', '한경닷컴', '바로가기', '모바일', '한경', '구독', '신청', '한국', '경제', '무단', '재', '및', '재', '배포', '금지']",0
"['공천', '때', '여론조사', '세월호', '발언', '이전', '비닐', '장갑', '착용', '투표', '차명진', '제', '총선', '경기', '부천', '병', '출마', '미래', '통합', '차명진', '후보', '경기도', '부천시', '투표소', '투표', '위해', '차명진', '후보', '선거', '사무소', '제공', '재판매', '및', '금지', '서울', '연합뉴스', '이동환', '기자', '세월호', '텐트', '막말', '논란', '미래', '통합', '차명진', '후보', '통합', '총선', '참패', '관련', '자기', '책임', '면', '위해', '패배', '원인', '차명진', '세월호', '막말', '탓', '당', '도부', '겨냥', '경기', '부천', '병', '낙선', '차', '후보', '날', '페이스북', '부관참시', '란', '제목', '글', '공천', '때', '여론조사', '민주당', '통합', '주장', '차', '후보', '여론조사', '김종인', '박형준', '입당', '후', '더', '이', '모두', '차명진', '발언', '이전', '일이', '이제', '차명진', '막말', '탓', '김종인', '총괄', '선거', '대책', '위원장', '박형준', '동선', '위원장', '비판', '전날', '개표', '방송', '박', '위원장', '패널', '출연', '유시민', '노무현재단', '이사장', '공격', '그', '어제', '방송', '총선', '패배', '차명진', '탓', '박형준', '발언', '옆', '유시민', '은근', '미소', '환호', '작약', '형준', '시민', '우리', '친구', '너희', '목소리', '차', '후보', '박', '위원장', '유', '이사장', '모두', '동갑', '내기', '차', '후보', '유', '이사장', '시기', '서울대', '학생운동', '차', '후보', '나', '동지', '자', '세월호', '텐트', '진실', '수', '권한', '자', '세월호', '우상화', '탑', '다시', '듯이', '복원', '자기', '로', '장악', '인과관계', '차명진', '마녀사냥', '또', '수', '주장', '차', '후보', '앞서', '지난', '방송', '후보자', '초청', '토론회', '혹시', '사건', '사건', '며', '세월호', '자원봉사자', '세월호', '유가족', '텐트', '안', '말로', '표현', '수', '행위', '기사', '알', '발언', '막말', '비판', '그', '막말', '논란', '긴급', '최고', '위원회', '제명', '법원', '무효', '결정', '통합', '후보', '선거', '코로나', '속보', '네이버', '연합뉴스', '구독', '클릭', '팩트', '체크', '네트워크', '코로나', '전파', '제보']",0
"['민주당', '긴급', '재난', '원금', '브리핑', '긴급', '재난', '원금', '위', '포인트', '추경', '중', '국회', '처리', '지급', '차', '추경', '상황', '검토', '것', '이데일리', '윤기백', '기자', '민주당', '긴급', '재난', '원금', '지원', '골자', '차', '추가경정예산', '안', '대해', '중', '국회', '처리', '내', '지급', '수', '정부', '날', '국무회의', '통해', '규모', '제', '추경안', '의결', '차', '추경안', '소득', '하위', '이하', '가구', '인', '이상', '기준', '긴급', '재난', '원금', '지원', '내용', '골자', '민주당', '조정식', '정책', '위', '의장', '왼쪽', '국회', '대표', '회의실', '긴급', '재난', '원금', '관련', '브리핑', '사진', '연합뉴스', '조정식', '민주당', '정책', '위', '의장', '날', '국회', '청', '긴급', '재난', '원금', '관련', '브리핑', '통해', '이번', '추경안', '긴급', '재난', '원금', '지급', '위', '포인트', '추경', '라며', '민주당', '총선', '후', '국회', '심의', '통해', '모든', '국민', '대상', '긴급', '재난', '원금', '지급', '추진', '방침', '고', '미래', '통합', '등', '야당', '역시', '보편', '긴급', '재난', '원금', '지급', '동의', '만큼', '조속', '추경', '처리', '협조', '당부', '며', '이번', '추경', '국민', '삶', '지원', '위축', '소비', '진작', '도움', '수', '추경', '처리', '최선', '고', '약속', '추경', '재원', '국채', '발행', '기금', '조성', '충당', '예정', '조', '정책', '위', '의장', '추가', '지출', '조정', '국채', '발행', '등', '여러', '방안', '종합', '감안', '재정', '건전성', '크게', '해치', '범위', '해결', '것', '다만', '정부', '여야', '국회', '추경', '심의', '과정', '추가', '재원', '관련', '여러', '방안', '검토', '수', '것', '부연', '긴급', '재난', '원금', '중', '지급', '전망', '조', '정책', '위', '의장', '중', '국회', '본회의', '처리', '뒤', '지급', '수', '예정', '차', '추경', '대해', '말', '코로나', '상황', '국', '상황', '전', '세계', '팬데믹', '상황', '만큼', '앞', '상황', '추가', '추경', '검토', '수', '고', '차', '추경', '대한', '가능성', '내비', '윤기백', '네이버', '이데일리', '구독', '청춘', '뉘', '우스', '스냅', '타임', '종합', '경제', '정보', '미디어', '이데일리', '무단', '재', '재', '배포', '금지']",0
"['정부', '추경안', '소득', '하위', '대상', '확정', '포인트', '추경안', '편성', '국회', '심의', '전', '국민', '지급', '방안', '추가', '논의', '전', '국민', '지급', '예산', '야당', '전', '국민', '지급', '동의', '지급', '조정식', '왼쪽', '민주당', '정책', '위', '의장', '국회', '대표', '회의실', '긴급', '재난', '원금', '브리핑', '연합', '헤럴드경제', '김수한', '기자', '조정식', '민주당', '정책', '위', '의장', '코로나', '긴급', '재난', '원금', '지급', '위', '추가', '경정', '예산안', '처리', '관련', '이번', '주', '중', '여야', '합의', '통해', '다음주', '추경', '심사', '착수', '중', '처리', '추진', '고', '말', '또한', '현재', '확정', '소득', '하위', '대상', '긴급', '재난', '원금', '관해', '여야', '논의', '전', '국민', '지급', '방안', '추진', '계획', '조', '정책', '위', '의장', '날', '국회', '브리핑', '통해', '이번', '추경안', '원금', '지급', '위', '포인트', '추경', '므', '정부', '추경안', '제출', '최대한', '시일', '내', '국회', '처리', '며', '다그', '미래', '통합', '등', '야당', '역시', '보편', '원금', '지급', '동의', '만큼', '조속', '추경', '처리', '협조', '고', '당부', '재난', '원금', '지급', '시기', '대해', '선', '내', '신속', '처리', '전', '국민', '대상', '신속', '지급', '추진', '생각', '정부', '날', '임시', '국무회의', '코로나', '로', '어려움', '소득', '하위', '이하', '긴급', '재난', '원금', '지급', '위해', '규모', '추경안', '확정', '민주당', '국회', '심의', '과정', '예산', '증액', '소득', '하위', '전체', '가구', '긴급', '재난', '원금', '지급', '계획', '전', '국민', '지급', '경우', '긴급', '재난', '원금', '예산', '것', '추산', '조', '정책', '위', '의장', '정부', '일단', '소득', '하위', '대상', '국회', '추경안', '제출', '민주당', '총선', '기간', '전', '국민', '지급', '말', '야당', '목소리', '며', '여야', '입장', '일치', '만큼', '논의', '생각', '고', '국민', '지급', '시', '재원', '관련', '선', '정부', '추경', '재원', '국채', '발행', '전액', '지출', '구조조정', '기금', '지원', '활용', '충당', '때문', '추가', '지출', '조정', '국채', '발행', '등', '여러', '방안', '감안', '재정', '건전성', '크게', '훼손', '범위', '논의', '수', '생각', '고', '말', '조', '정책', '위', '의장', '차', '추경', '대해', '차', '추경', '심의', '차', '추경', '시점', '지금', '이야기', '전', '세계', '팬데믹', '상황', '경제', '파장', '예단', '상황', '이후', '상황', '향후', '차', '추경', '그', '역시', '검토', '수', '고', '가능성', '민주당', '다음주', '초', '추경안', '시정', '연설', '위', '회의', '여', '것', '목표', '야당', '의사', '일정', '협의', '계획', '우리동네', '젠트리피케이션', '위험', '도', '코로나', '현황', '보기', '전국', '농', '축산물', '소비', '캠페인', '헤럴드경제', '무단', '재', '및', '재', '배포', '금지']",0
"['조정식', '국민', '지급', '추가', '재원', '지출', '조정', '국채', '발행', '등', '검토', '긴급', '재난', '원금', '관련', '브리핑', '조정식', '정책', '위', '의장', '서울', '연합뉴스', '김인철', '기자', '민주당', '조정식', '정책', '위', '의장', '왼쪽', '국회', '대표', '회의실', '긴급', '재난', '원금', '관련', '브리핑', '서울', '연합뉴스', '유미', '홍규', '빈', '기자', '민주당', '조정식', '정책', '위', '의장', '신종', '코로나바이러스', '감염증', '코로나', '긴급', '재난', '원금', '지급', '위', '추가경정예산', '안', '처리', '계획', '관련', '금주', '중', '여야', '합의', '통해', '내주', '추경', '심사', '착수', '중', '처리', '추진', '말', '조', '정책', '위', '의장', '날', '국회', '브리핑', '통해', '이번', '추경안', '원금', '지급', '위', '포인트', '추경', '므', '정부', '추경안', '제출', '최대한', '시일', '내', '국회', '처리', '그', '미래', '통합', '등', '야당', '역시', '보편', '원금', '지급', '동의', '만큼', '조속', '추경', '처리', '협조', '당부', '재난', '원금', '지급', '시기', '대해', '선', '내', '신속', '처리', '전', '국민', '대상', '신속', '지급', '추진', '생각', '정부', '날', '임시', '국무회의', '코로나', '로', '어려움', '소득', '하위', '이하', '가구', '긴급', '재난', '원금', '지급', '위해', '규모', '추가경정예산', '추경안', '확정', '민주당', '국회', '심의', '과정', '예산', '증액', '소득', '하위', '전체', '가구', '긴급', '재난', '원금', '지급', '계획', '전', '국민', '지급', '경우', '긴급', '재난', '원금', '예산', '것', '추산', '조', '정책', '위', '의장', '정부', '일단', '소득', '하위', '대상', '국회', '추경안', '제출', '민주당', '총선', '기간', '중', '전', '국민', '지급', '말', '야당', '목소리', '여야', '입장', '일치', '만큼', '논의', '생각', '전', '국민', '지급', '시', '재원', '관련', '선', '정부', '추경', '재원', '국채', '발행', '전액', '지출', '구조조정', '금지', '활용', '충당', '때문', '추가', '지출', '조정', '국채', '발행', '등', '여러', '방안', '감안', '재정', '건전성', '크게', '훼손', '범위', '논의', '수', '생각', '설명', '조', '정책', '위', '의장', '차', '추경', '관련', '선', '차', '추경', '심의', '차', '추경', '시점', '지금', '이야기', '전', '세계', '팬더믹', '상황', '경제', '파장', '예단', '상황', '이후', '상황', '향후', '차', '추경', '그', '역시', '검토', '수', '가능성', '민주당', '다음', '주', '초', '추경안', '시정', '연설', '위', '본회의', '여', '것', '목표', '야당', '의사', '일정', '협의', '계획', '코로나', '속보', '네이버', '연합뉴스', '구독', '클릭', '팩트', '체크', '네트워크', '코로나', '전파', '제보']",0
"['조정식', '민주당', '정책', '위', '의장', '오후', '서울', '여의도', '국회', '기자회견', '코로나', '긴급', '재난', '원금', '관련', '브리핑', '사진', '뉴스', '파이낸셜뉴스', '총선', '압승', '민주당', '긴급', '재난', '원금', '지급', '방침', '다시', '번', '공식', '민주당', '재원', '마련', '위해', '국채', '추가', '발행', '방안', '동원', '정부', '가구', '소득', '하위', '선', '적', '지급', '방안', '고수', '조정식', '민주당', '정책', '위', '의장', '날', '국회', '코로나', '국난', '국민', '피해', '국민', '모두', '국난', '극복', '동참', '상황', '국가', '모든', '국민', '삶', '보호', '필요', '며', '모든', '국민', '긴급', '재난', '원금', '지급', '조', '정책', '위', '의장', '중', '본회의', '처리', '중', '모든', '국민', '대상', '지급', '추진', '예정', '설명', '야당', '총선', '기간', '동안', '긴급', '재난', '원금', '전수', '지급', '주장', '만큼', '추경안', '통과', '협조', '당부', '재원', '충당', '위해', '국채', '발행', '감안', '조', '정책', '위', '의장', '말', '그', '이번', '정부', '국채', '발행', '지출', '조정', '기금', '조정', '재원', '충당', '며', '재원', '마련', '방안', '추가', '세', '조정', '국채', '발행', '등', '여러', '방안', '종합', '감안', '고', '정부', '날', '오전', '임시', '국무회의', '제', '추경안', '심의', '의결', '이번', '추경', '소득', '하위', '이하', '가구', '긴급', '재난', '원금', '지급', '위', '목적', '편성', '규모', '규모', '민주당', '지급', '대상', '모든', '가구', '확대', '경우', '필요', '예산', '규모', '것', '전망', '소득', '하위', '이하', '지급', '때', '재원', '부담', '가량', '이', '추가', '소요', '예산', '충당', '위해', '국채', '발행', '동원', '것', '민주당', '방침', '조', '정책', '위', '의장', '코로나', '상황', '사상', '초유', '상황', '해결', '위', '선제', '대응', '정부', '재정', '적극', '역할', '것', '전', '세계', '정책', '기조', '라며', '우리', '재정', '건', '정성', '경제개발', '협력', '기구', '국가', '비교', '양호', '만큼', '부분', '종합', '감안', '논의', '수', '고', '설명', '권승현', '기자', '리나', '스토리', '뉴스', '헉스', '척', '당신', '위', '두유노', '저작권', '파이낸셜뉴스', '무단', '전', '배포', '금지']",0
"['민생', '손학규', '상임', '선대', '위원', '국회', '제', '총선', '패배', '관련', '기자회견', '연합뉴스', '손학규', '민생', '상임', '선거', '대책', '위원', '총선', '데', '대해', '선거', '결과', '모든', '책임', '지고', '고', '손', '위원장', '날', '국회', '기자회견', '총선', '결과', '겸허', '수용', '결과', '보고', '여러분', '앞', '송구', '며', '말', '그', '이번', '선거', '제', '지대', '국민', '눈높이', '모두', '민심', '못', '저', '불찰', '말', '국민', '여러분', '당원', '동지', '여러분', '며', '자리', '고개', '손', '위원장', '이번', '선거', '범여', '표', '것', '대해', '국민', '경제', '안보', '인사', '실패', '불구', '문재인', '정부', '실정', '앞', '하라', '격려', '준', '것', '이자', '미래', '통합', '나라', '정권', '싸움', '말', '경고', '것', '풀이', '국민', '제', '세력', '견제', '기회', '줄', '여유', '며', '분열', '탈당', '홍', '자도', '생으로', '민생', '표', '줄', '수가', '것', '모두', '저희', '잘못', '문재인', '정부', '향', '국민', '표', '오해해', '진영', '위주', '폭주', '고', '경고', '현재', '승자', '독식', '제왕', '대통령제', '거대', '당', '정권', '싸움', '며', '개헌', '통해', '권력', '구조', '고', '주장', '민생', '손학규', '상임', '선대', '위원', '국회', '기자회견', '제', '국회의원', '선거', '패배', '대한', '사죄', '인사', '연합뉴스', '또', '민주당', '미래', '통합', '향', '선', '이번', '선거', '연동', '비례대표제', '비례', '위성정당', '왜곡', '거대', '당', '잘못', '결과', '지적', '선거법', '개정', '통해', '연동', '비례대표제', '보완', '말', '그', '지역구', '후보', '몇', '명', '이상', '내지', '정당', '비례', '후보', '낼', '수', '비례', '석수', '연동', '취지', '제안', '손', '위원장', '당원', '당직', '자', '중도', '개혁', '봄', '반드시', '다시', '것', '믿음', '제', '지대', '면서', '제', '정당', '정당', '간', '타협', '중재', '합의제', '민주주의', '달라', '당부', '향후', '거취', '대해', '선거법', '개정', '연구', '통해', '범국민적', '운동', '전개', '것', '민생', '총선', '단', '하나', '의', '석도', '내지', '결과', '개표', '결과', '민생', '지역구', '석', '비례대표', '석', '당선자', '명도', '배출', '이민정', '기자', '난', '진보', '보수', '초', '간단', '정치성향', '테스트', '내', '돈', '관리', '그게', '중앙', '일보', '가기', '중앙', '일보', '무단', '재', '및', '재', '배포', '금지']",0
"['문', '정부', '표', '오해해', '폭주', '선', '연동', '비례대표제', '보완', '총선', '패배', '고개', '민생', '손학규', '서울', '연합뉴스', '진성', '철', '기자', '민생', '손학규', '상임', '선대', '위원', '국회', '기자회견', '제', '국회의원', '선거', '패배', '대한', '사죄', '인사', '서울', '연합뉴스', '김동호', '기자', '민생', '손학규', '상임', '선대', '위원장', '국회의원', '선거', '다음', '날인', '결과', '송구', '그', '모두', '민심', '못', '저', '불찰', '라며', '선거', '결과', '대한', '모든', '책임', '지고', '손', '위원장', '날', '국회', '기자회견', '투표', '율', '민심', '이번', '선거', '제', '지대', '국민', '눈높이', '총선', '결과', '겸허', '수용', '며', '말', '그', '국민', '여러분', '당원', '동지', '여러분', '자리', '고개', '손', '위원장', '이번', '선거', '코로나', '위기', '정치가', '힘', '대응', '집권', '표', '준', '것', '말', '경제', '안보', '인사', '실패', '불구', '문재인', '정권', '실정', '격려', '것', '정권', '싸움', '말', '미래', '통합', '경고', '것', '지적', '손', '위원장', '국민', '로서', '제', '세력', '견제', '기회', '줄', '여유', '분열', '탈당', '홍', '자도', '생으로', '민생', '표', '줄', '수', '모두', '저희', '잘못', '말', '그', '문재인', '정부', '표', '오해해', '이념', '진영', '위주', '폭주', '정치', '안', '앞', '선거법', '개정', '연동', '비례대표제', '보완', '지역구', '후보', '내지', '정당', '비례', '후보', '낼', '수', '주장', '손', '위원장', '민생', '국회', '석', '정의당', '석', '국민의당', '석', '국민', '힘', '동원', '제', '세력', '제', '역할', '수', '앞', '전개', '국회', '위해', '제', '지대', '정당', '정비', '것', '말', '그', '향후', '거취', '대해', '선거법', '개정', '연구', '통해', '범국민적', '운동', '전개', '것', '언급', '기자회견', '손학규', '서울', '연합뉴스', '진성', '철', '기자', '민생', '손학규', '상임', '선대', '위원', '국회', '제', '총선', '패배', '관련', '기자회견', '코로나', '속보', '네이버', '연합뉴스', '구독', '클릭', '팩트', '체크', '네트워크', '코로나', '전파', '제보']",0
